product_id,product_name,category,brand,retail_price,cost,times_ordered,total_revenue,total_profit,pct_of_margin,avg_sale_price,avg_discount_pct,product_classification
9415,Wigwam Women's Tweet Crew Socks,Socks & Hosiery,Wigwam,12.99,5.46,3,38.97,22.6,58,12.99,100,Niche Premium
7916,Allegra K Ladies Long Sleeves Padded Shoulder Loose Front Opening Coat Beige XS,Blazers & Jackets,Allegra K,12.01,4.48,3,36.03,22.59,62.7,12.01,100,Niche Premium
25260,Harbor Bay Big & Tall 2-Pack Argyle Socks,Socks,Harbor Bay,16,10.35,4,64,22.59,35.3,16,100,Underperformer
4175,Krazy Sexy Club Cocktail Party Evening Playsuit Jumpsuit Romper #388 US Size 0-2 4-6 6-8,Jumpsuits & Rompers,Krazy,45.99,23.41,1,45.99,22.58,49.1,45.99,100,Niche Premium
15228,A Pea in the Pod: Luxe Lace Collection Lace Maternity Girl Short,Maternity,A Pea in the Pod,12.5,4.98,3,37.5,22.57,60.2,12.5,100,Niche Premium
23053,Bk 13 Twlstripe Wk Short,Shorts,Dickies,20.86,9.57,2,41.72,22.57,54.1,20.86,100,Niche Premium
12679,Carefree 20 Pcs Bra Extender 3 Hook,Intimates,Creative Artistry,7.87,4.11,6,47.22,22.57,47.8,7.87,100,Niche Premium
9104,Ames Walker Style 15 15-20 mmHg Firm Support Pantyhose - Available in Various Sizes and Colors,Socks & Hosiery,Ames,19.99,8.72,2,39.98,22.55,56.4,19.99,100,Niche Premium
24950,FootJoy ProDry Men's Sport Socks (2 Pair) Shoe Size 7-12,Socks,FootJoy,14.95,9.31,4,59.8,22.54,37.7,14.95,100,Underperformer
13763,Harmonie Womens Two Color Stripe Legwarmer,Accessories,Harmonie,12,4.49,3,36,22.54,62.6,12,100,Niche Premium
25188,KEEN Men Bellingham Low Ultralite Sock,Socks,Keen,16,10.37,4,64,22.53,35.2,16,100,Underperformer
25386,Duofold Men's Mid Weight Wicking Crew Neck Top,Underwear,Duofold,20,8.74,2,40,22.52,56.3,20,100,Niche Premium
25632,Mens New Stretch Boxer Brief Underwear Wanted,Underwear,Wanted,8.97,4.47,5,44.85,22.51,50.2,8.97,100,Niche Premium
28646,4 Panel Large Bill Flap Hat W15S48B (One Size Fits Most/Khaki),Accessories,MG,19.99,8.74,2,39.98,22.51,56.3,19.99,100,Niche Premium
11315,Dickies 3-Pack Girls Camisoles (Sizes 7 - 16),Intimates,Dickies,6.99,3.77,7,48.93,22.51,46,6.99,100,Niche Premium
27633,New Men's Sexy Center Patch Bikini Swimsuit 3G by Gregg Homme,Swim,Gregg Homme,12.9,7.28,4,51.6,22.5,43.6,12.9,100,Niche Premium
15426,Gold Toe Women's Fashion Pack B,Plus,Gold Toe,15,7.5,3,45,22.5,50,15,100,Niche Premium
28724,Hiker Belt Made in USA by Thomas Bates,Accessories,Thomas Bates Designs,12.95,5.45,3,38.85,22.49,57.9,12.95,100,Niche Premium
27996,Champion Long Mesh Shorts with Pockets,Swim,Champion,29.99,18.74,2,59.98,22.49,37.5,29.99,100,Underperformer
19746,Allegra K Men Music Notes Pattern Long Sleeves Fashion Sweater Dark Blue M,Sweaters,Allegra K,21.22,9.97,2,42.44,22.49,53,21.22,100,Niche Premium
25511,2(x)ist Men's Essentials Deep V-Neck Undershirt,Underwear,2(x)ist,22,10.76,2,44,22.48,51.1,22,100,Niche Premium
28624,Columbia Men's M Silver Ii Ridge Ball Cap,Accessories,Columbia,19.99,8.76,2,39.98,22.47,56.2,19.99,100,Niche Premium
18545,USAF Air Force Hooded Sweatshirt - Military Style Physical Training Sweatshirt in Gray,Active,ZeroGravitee,19.99,8.76,2,39.98,22.47,56.2,19.99,100,Niche Premium
15908,AS196 Medium Smooth Eyeglass Case,Plus,MyEyeglassCase,7.95,4.21,6,47.7,22.47,47.1,7.95,100,Niche Premium
15649,Collections Etc - Button Front Argyle V-Neck Career Sweater,Plus,Samanthas Style Shoppe,14.97,7.49,3,44.91,22.46,50,14.97,100,Niche Premium
16403,Tri-Mountain Men's Big And Tall Performance Pique Golf Shirt. 95,Tops & Tees,Tri-Mountain,26.99,15.76,2,53.98,22.46,41.6,26.99,100,Niche Premium
12330,Flattering Lace Garter Belt Babydoll-Black,Intimates,SEX NIGHT,24,12.77,2,48,22.46,46.8,24,100,Niche Premium
11805,Classic Camisole Top with Lace Trime & Adjustable Straps (44 White),Intimates,Under Moments,8.98,4.49,5,44.9,22.45,50,8.98,100,Niche Premium
10925,JMS Cotton Hi-Cut Assorted (5-pack),Intimates,Just My Size,16.45,8.97,3,49.35,22.45,45.5,16.45,100,Niche Premium
9794,Paul Frank Women's Multi Julius Short,Sleep & Lounge,Paul Frank,25,13.78,2,50,22.45,44.9,25,100,Niche Premium
11377,Velrose Snip-it Pettipants (3362),Intimates,Velrose,15.95,8.47,3,47.85,22.44,46.9,15.95,100,Niche Premium
12220,Neon Lace Bra and Boyshort Set Black Too,Intimates,Flirt,14.99,7.51,3,44.97,22.44,49.9,14.99,100,Niche Premium
18378,Hanes Classics Men's 6-Pack Cushion Low Cut Socks,Active,Hanes,10.11,4.5,4,40.44,22.44,55.5,10.11,100,Niche Premium
8172,Plus Suede Two Piece Floral Embroidered Pant Set,Suits,LabelShopper,19.99,12.51,3,59.97,22.43,37.4,19.99,100,Underperformer
13869,WARMEN Luxury Gift Women Genuine Nappa Soft Leather Lined Long Elbow Gloves,Accessories,WARMEN,39.99,17.56,1,39.99,22.43,56.1,39.99,100,Niche Premium
24502,Wigwam Men's At Work 3-Pack Socks,Socks,Wigwam,18.69,11.21,3,56.07,22.43,40,18.69,100,Niche Premium
11120,High-waist Footless Shaper,Intimates,Assets,16,8.53,3,48,22.42,46.7,16,100,Niche Premium
10237,Playboy Women's Thermal Pant,Sleep & Lounge,Playboy,26,14.79,2,52,22.41,43.1,26,100,Niche Premium
14513,Birthandbaby Nursing Bra - White,Maternity,BirthandBaby,14,6.54,3,42,22.39,53.3,14,100,Niche Premium
626,Hey Viv ! 50's Fashions: Peter Pan Blouse - Adult Size XS to 2X,Tops & Tees,Hey Viv !,12.99,7.39,4,51.96,22.39,43.1,12.99,100,Niche Premium
13602,Premium Super Soft Cashmere Feel Classic Plaid Tassel Ends Long Scarf by Tapp Collections - ** Various Colors **,Accessories,Tapp Collections,7.85,3.38,5,39.25,22.37,57,7.85,100,Niche Premium
9437,July Women Black Fishnet Stay-Up Thigh High Stockings HD815003 Small Diamond Net,Socks & Hosiery,July Women,8.95,3.36,4,35.8,22.37,62.5,8.95,100,Niche Premium
11440,Illusion Nylon Half Slip 24-inch Half Slip Beige L-18,Intimates,Ilusion,8.98,4.51,5,44.9,22.36,49.8,8.98,100,Niche Premium
28015,RVCA Men's Quadro Trunk,Swim,RVCA,61.95,39.59,1,61.95,22.36,36.1,61.95,100,Underperformer
25494,Elance Poco Brief- 2 Pack,Underwear,Jockey,19.5,8.33,2,39,22.35,57.3,19.5,100,Niche Premium
12823,Cloris Murphy Brazilian Metallic Bikini Halter Top& Scrunchie Butt Bathing Suit BN04 One Size Two Colors,Swim,Cloris Murphy,19.99,8.82,2,39.98,22.35,55.9,19.99,100,Niche Premium
3576,Plus Size Blue Cotton Empire Waist SunDress,Dresses,eVogues Apparel,39.99,17.64,1,39.99,22.35,55.9,39.99,100,Niche Premium
28577,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Accessories,Plastics Made in U.S.A.,3.98,1.5,9,35.82,22.35,62.4,3.98,100,Niche Premium
18084,Injinji Performance Lightweight No Show,Active,Injinji,12.25,4.8,3,36.75,22.34,60.8,12.25,100,Niche Premium
14597,QT Molded Soft Cup Nursing Bra (370) 38D/White,Maternity,QT,13.59,6.14,3,40.77,22.34,54.8,13.59,100,Niche Premium
25474,Duofold Men's Base Weight First Layer Bottom,Underwear,Duofold,20,8.84,2,40,22.32,55.8,20,100,Niche Premium
23404,Kenneth Cole Men's Ticking Stripe Short,Shorts,Kenneth Cole,44.63,22.32,1,44.63,22.32,50,44.63,100,Niche Premium
18197,Champion Mens Closed Bottom Jersey Pant,Active,Champion,20.18,9.02,2,40.36,22.32,55.3,20.18,100,Niche Premium
10725,Calvin Klein Women's Bottom Up Thong,Intimates,Calvin Klein,12,6.42,4,48,22.32,46.5,12,100,Niche Premium
6644,Jones New York Plain Front Shorts,Shorts,Jones New York,46.09,23.78,1,46.09,22.31,48.4,46.09,100,Niche Premium
15348,Levi Women's Plus Size Stretch Denim,Plus,Levi's,42.99,20.68,1,42.99,22.31,51.9,42.99,100,Niche Premium
16924,Devon & Jones Men's Long Sleeve Five-Star Performance Twill Button Down Dress Shirt D555,Tops & Tees,Devon & Jones,18.87,11.44,3,56.61,22.3,39.4,18.87,100,Underperformer
28220,Hugo Boss Men's Swimwear Shorts Laternfish BM Black ST #50220849,Swim,HUGO BOSS,29.5,18.35,2,59,22.3,37.8,29.5,100,Underperformer
9379,Soho Apparel Soho Lady Ladies Panty-Hose Ss-Phc-Black,Socks & Hosiery,Soho Girls,7.99,3.53,5,39.95,22.29,55.8,7.99,100,Niche Premium
5938,Ladies Funky Swirl Print Fake Jean Full Leggings Stretchy Footless Black Small,Leggings,SK Hat shop,9.95,5.49,5,49.75,22.29,44.8,9.95,100,Niche Premium
5739,Allegra K Lady Solid Elastic Waist Faux Leather Tights Leggings Black,Leggings,Allegra K,8.6,4.88,6,51.6,22.29,43.2,8.6,100,Niche Premium
14055,LibbySue-Solid Lightweight Crinkle Scarf,Accessories,LibbySue,18,6.86,2,36,22.28,61.9,18,100,Niche Premium
28889,Wolverine Men's 2-inches Camo Suspender Belt,Accessories,Wolverine,18,6.86,2,36,22.28,61.9,18,100,Niche Premium
8910,L'eggs Everyday Knee Highs RT 10 Pair Off OneSize,Socks & Hosiery,L'eggs,7.87,3.42,5,39.35,22.27,56.6,7.87,100,Niche Premium
8789,Royal Blue Ladies Packable Nylon Down Hooded Jacket (carry pouch incl),Outerwear & Coats,FineBrandShop,42.9,20.63,1,42.9,22.27,51.9,42.9,100,Niche Premium
22975,Quiksilver Waypoint 22 Boardshorts White,Shorts,Quiksilver,49.5,27.23,1,49.5,22.27,45,49.5,100,Niche Premium
26405,Mens Shape Shirt - Black,Underwear,WILLIAM POWERS,19.99,8.86,2,39.98,22.27,55.7,19.99,100,Niche Premium
12576,Fashion Forms Women's Water Pads,Intimates,Fashion Forms,13,7.44,4,52,22.26,42.8,13,100,Niche Premium
5497,Chaus Women's Straight Leg Emma Pant,Pants & Capris,Chaus,49.9,27.64,1,49.9,22.26,44.6,49.9,100,Niche Premium
25558,Short Sleeve Mock Neck T-Shirt,Underwear,Jockey,7,3.29,6,42,22.26,53,7,100,Niche Premium
26509,Majestic International Men's Grahams Cotton Night Shirt,Sleep & Lounge,Majestic International,35,12.74,1,35,22.26,63.6,35,100,Niche Premium
13307,Sheridyn swimwear separates: Surf shorts style bikini bottom,Swim,Sheridyn Swim,19.9,8.78,2,39.8,22.25,55.9,19.9,100,Niche Premium
1342,Ladies Brown Seamless Long Sleeve Turtleneck Top Diamond Pattern,Sweaters,FineBrandShop,12.5,5.09,3,37.5,22.24,59.3,12.5,100,Niche Premium
11495,Classic 24 Inch Half Slip (2X Extra Large Beige),Intimates,Ilusion,14.99,7.58,3,44.97,22.22,49.4,14.99,100,Niche Premium
473,Three Dots Red Women's Fit Long Sleeve Crewneck,Tops & Tees,Three Dots,55,32.78,1,55,22.22,40.4,55,100,Niche Premium
5236,Hanes 8 oz 80/20 Ladies' Fleece Sweat Pants,Pants & Capris,Hanes,24,12.89,2,48,22.22,46.3,24,100,Niche Premium
28505,Double-Layered Super Warm Unisex Gloves with Extra Long Cuff.,Accessories,Angelina,7.99,3.55,5,39.95,22.21,55.6,7.99,100,Niche Premium
2507,Puma Women's 3 Pack Non Terry Quarter,Active,PUMA,12,4.6,3,36,22.21,61.7,12,100,Niche Premium
24558,HUF The Plantlife Socks in Black & Green,Socks,HUF,15,9.45,4,60,22.2,37,15,100,Underperformer
8866,Gold Toe Women's 3-Pack Comfort Crew Athletic Sock,Socks & Hosiery,Gold Toe,10,4.45,4,40,22.2,55.5,10,100,Niche Premium
10869,Maidenform Women's Lace Thong,Intimates,Maidenform,10,5.56,5,50,22.2,44.4,10,100,Niche Premium
25290,Izod Men's Non-Binding Rib Socks 3 Pair Pack,Socks,IZOD,11.9,7.46,5,59.5,22.19,37.3,11.9,100,Underperformer
27586,Men's Premium Athletic-Fit Swim Trunks - Cool Designs Available,Swim,Nvie Designs,19.99,12.59,3,59.97,22.19,37,19.99,100,Underperformer
7758,Allegra K Ladies Long Sleeve One Button Clousur Pleated Blazer Chiffon Coat Black XS,Blazers & Jackets,Allegra K,11.14,3.74,3,33.42,22.19,66.4,11.14,100,Niche Premium
24693,SockGuy Men's Lucky Socks,Socks,SockGuy,9.99,5.55,5,49.95,22.18,44.4,9.99,100,Niche Premium
10989,Hanes THONGS Low Rise Cotton 4 pack,Intimates,Hanes,9.99,5.55,5,49.95,22.18,44.4,9.99,100,Niche Premium
25504,Fruit of the Loom Men's 4 pack v neck Underwear,Underwear,Fruit of the Loom,23,11.91,2,46,22.17,48.2,23,100,Niche Premium
25994,Mens New Printed Thong Underwear Gary Majdell Sport,Underwear,Gary Majdell Sport,9.97,4.43,4,39.88,22.17,55.6,9.97,100,Niche Premium
6388,Allegra K Woman Decorative Pockets Back Zipper Button Closure Worsted Shorts Gray M,Shorts,Allegra K,11.47,5.93,4,45.88,22.16,48.3,11.47,100,Niche Premium
366,Allegra K Women Boat Neck Long Sleeve Stretchy Spring Shirt Soft Top Fuchsia S,Tops & Tees,Allegra K,12.42,6.88,4,49.68,22.16,44.6,12.42,100,Niche Premium
7709,Karen Kane Women's Wrap Back Jacket,Blazers & Jackets,Karen Kane,33.94,11.78,1,33.94,22.16,65.3,33.94,100,Niche Premium
25014,Nice Shades Plain Crew Cotton Blend Mens Socks 1 Dozen Pairs. Size 10-13. Many Colors,Socks,Nice Shades,13.99,8.45,4,55.96,22.16,39.6,13.99,100,Underperformer
13156,One-size-fits-most Tube Dress/Coverup - Hawaiian Islands,Swim,Alki'i,19.99,8.92,2,39.98,22.15,55.4,19.99,100,Niche Premium
12651,Fashion Forms Women's Bring It Up,Intimates,Fashion Forms,10,5.57,5,50,22.15,44.3,10,100,Niche Premium
16898,Quiksilver Waterman Men's On The Rise,Tops & Tees,,25,13.92,2,50,22.15,44.3,25,100,Niche Premium
10961,Warner's Women's True Fit Hipster,Intimates,Warner's,9.5,5.07,5,47.5,22.14,46.6,9.5,100,Niche Premium
25205,Extra Wide Athletic Crew Sock 6100,Socks,Extra Wide Sock Company,5.95,3.74,10,59.5,22.13,37.2,5.95,100,Underperformer
11566,white Half slip Culotte Underworks Pettipants nylon for women plus size trim double lace knickers Lingerie,Intimates,Pettipant,17,9.62,3,51,22.13,43.4,17,100,Niche Premium
25313,Wigwam Volley Socks,Socks,Wigwam,10.06,5.63,5,50.3,22.13,44,10.06,100,Niche Premium
9357,Nude Beige Lace 3 Pack No Show Socks,Socks & Hosiery,Excell,7.99,3.56,5,39.95,22.13,55.4,7.99,100,Niche Premium
19376,Allegra K Mens Long Sleeve Stripe Pattern 2012 New Fashion Cardigan Black Red M,Sweaters,Allegra K,21.87,10.8,2,43.74,22.13,50.6,21.87,100,Niche Premium
14066,La Fiorentina Women's Carin Muffler,Accessories,La Fiorentina,20,8.94,2,40,22.12,55.3,20,100,Niche Premium
7882,Allegra K Lady Front Opening Long Sleeve Peaked Lapel Dots Print Blazer Black White XS,Blazers & Jackets,Allegra K,9.67,4.14,4,38.68,22.12,57.2,9.67,100,Niche Premium
9444,Imported from Italy - Trasparenze Pennac Seamed Sheer to Waist Pantyhose with Cuban Full Fashioned Heel,Socks & Hosiery,Trasparenze,19.99,8.94,2,39.98,22.11,55.3,19.99,100,Niche Premium
8983,VH Apparel - Kissables Shea Butter Infused Double Layer Socks - One Size,Socks & Hosiery,VH Apparel - Kissables,11.49,4.12,3,34.47,22.1,64.1,11.49,100,Niche Premium
10804,Hanes Women's 3-Pack Classic Cotton Stretch Bikini,Intimates,Hanes,13,7.48,4,52,22.1,42.5,13,100,Niche Premium
29000,Boxed Fancy 3pc. Men's Cotton Handkerchiefs,Accessories,boxed-gifts,7.99,3.57,5,39.95,22.09,55.3,7.99,100,Niche Premium
13996,Zebra Print Mini Flat Credit Card Wallet Case in Choice of Colors - Great Stocking Stuffer!,Accessories,Texcyngoods,12.5,5.14,3,37.5,22.09,58.9,12.5,100,Niche Premium
10996,Jezebel Women's Desire Low Rise G-String Underwear,Intimates,Jezebel,12,6.48,4,48,22.08,46,12,100,Niche Premium
24656,adidas Men's Casuals Crew Cushioned Socks (3-Pack),Socks,adidas,15,9.48,4,60,22.08,36.8,15,100,Underperformer
5170,Collections Etc - Versatile Straight Leg Black Knit Pant,Pants & Capris,Samanthas Style Shoppe,24.97,13.93,2,49.94,22.07,44.2,24.97,100,Niche Premium
7393,Allegra K Woman High Waist Chiffon Skirt Dark Brown XS w a Waist Belt,Skirts,Allegra K,8.88,3.37,4,35.52,22.06,62.1,8.88,100,Niche Premium
13861,White Hand Made Cotton Knit Headband W/flower & Rhinestone Button,Accessories,Luxury Divas,12.99,5.64,3,38.97,22.06,56.6,12.99,100,Niche Premium
15780,Aerosoles Women's 6-Pairs Low Cut Patterned Socks - Many Cute Patterns,Plus,Aerosoles,11.99,6.47,4,47.96,22.06,46,11.99,100,Niche Premium
25178,Thorlo Unisex Moderate Cushion Safety Steel Toe Socks with THOR?LONÂ®,Socks,Thorlo,13.99,8.48,4,55.96,22.05,39.4,13.99,100,Underperformer
11439,Classic Full Slip with Adjustable Straps Full Tailored Slip (34 Beige),Intimates,Under Moments,10.98,5.47,4,43.92,22.05,50.2,10.98,100,Niche Premium
25112,Thorlo Men's 84N Micro Mini Crew Sock,Socks,Thorlo,13.99,8.48,4,55.96,22.05,39.4,13.99,100,Underperformer
9809,Violet and Black tartan plaid check tie cord flannel cotton pants for lounging sleep sports. Unisex relaxed fit,Sleep & Lounge,Touch of Europe Flannel Pants,24.99,13.97,2,49.98,22.04,44.1,24.99,100,Niche Premium
24751,Minus33 Merino Wool Sock 903 Day Hiker Socks,Socks,Minus33 Merino Wool,14.5,8.99,4,58,22.04,38,14.5,100,Underperformer
2977,Columbia Women's Sandy River Cargo Short,Active,Columbia,40,17.96,1,40,22.04,55.1,40,100,Niche Premium
13951,Suncloud Optics King Sunglasses,Accessories,Suncloud,39.98,17.95,1,39.98,22.03,55.1,39.98,100,Niche Premium
8906,Sock It To Me Koi Fish Knee High Socks,Socks & Hosiery,Sock It To Me,9.27,3.76,4,37.08,22.03,59.4,9.27,100,Niche Premium
12325,Anna-Kaci S/M Fit Deep Purple Sheer Ruffled Lace Trim Peek A Boo Lingerie Set,Intimates,Anna-Kaci,22.9,11.89,2,45.8,22.03,48.1,22.9,100,Niche Premium
9336,Wrightsock Women's Coolmesh Ii Crew 3 Pack Athletic Socks,Socks & Hosiery,Wrightsock,36,13.97,1,36,22.03,61.2,36,100,Niche Premium
12680,Ann West Beach Babe Molded Triangle Bathing Suit Bra Inserts Style BI06,Intimates,Ann West,10.99,5.48,4,43.96,22.02,50.1,10.99,100,Niche Premium
24829,Gold Toe Men's Ultra Tec 3-Pack Socks,Socks,Gold Toe,12,7.6,5,60,22.02,36.7,12,100,Underperformer
13652,TrendsBlue Classic Soft Unisex Solid Color Warm Winter Fringe Scarf - Different Colors Available,Accessories,TrendsBlue,7.29,2.89,5,36.45,22.02,60.4,7.29,100,Niche Premium
15265,Scarf - Textured Silk,Plus,Red Blossom,8.95,4.55,5,44.75,22.02,49.2,8.95,100,Niche Premium
10940,Hanes Girls 7-16 3 Pack Stretch Hipster,Intimates,Hanes,9,4.6,5,45,22.01,48.9,9,100,Niche Premium
611,Allegra K Women Scoop Neck Long Sleeves Black Loose Tunic Shirt S,Tops & Tees,Allegra K,11.91,6.41,4,47.64,22.01,46.2,11.91,100,Niche Premium
16146,Christmas Santa Claus Hawaiian Shirt,Tops & Tees,Pacific Legend,44.99,22.99,1,44.99,22,48.9,44.99,100,Niche Premium
4957,Calvin Klein Jeans Women's Straight Leg Jean,Jeans,Calvin Klein Jeans,46.22,24.22,1,46.22,22,47.6,46.22,100,Niche Premium
25600,2(x)ist Men's Essential Boxer Brief,Underwear,2(x)ist,22,11,2,44,22,50,22,100,Niche Premium
11452,Mary Green Silk Knit 21 Inch Half Slip With Lace (LL7),Intimates,Mary Green,50,28,1,50,22,44,50,100,Niche Premium
24681,Thorlo Unisex Thick Cushion Tennis Micro-Mini Crew Sock,Socks,Thorlo,13.99,8.49,4,55.96,21.99,39.3,13.99,100,Underperformer
9422,Comics Girl Vintage - Multicoloured Opaque Printed Designer Pantyhose (Tights) Footless,Socks & Hosiery,LissKiss,18.99,7.99,2,37.98,21.99,57.9,18.99,100,Niche Premium
10726,Barelythere Women's Solid Microfiber Full Brief Panty Style Being Replaced by Bali 803J),Intimates,Barely There,8.47,4.07,5,42.35,21.98,51.9,8.47,100,Niche Premium
6093,DKNYC Women's Cotton Stretch Leggings Black/Black Small (4-6),Leggings,DKNYC,16.95,9.63,3,50.85,21.97,43.2,16.95,100,Niche Premium
11559,Artwedding 3 Bone Tulle Floor Length Ball Gown PetticoatWhiteOne Size,Intimates,Artwedding,11.99,6.5,4,47.96,21.97,45.8,11.99,100,Niche Premium
18237,Hot Chillys Men's Peach Roll T-Neck Tee,Active,Hot Chillys,36.99,15.02,1,36.99,21.97,59.4,36.99,100,Niche Premium
26407,CUA Low Rise Ice Silk Boxer Brief,Underwear,CUA,8.63,4.24,5,43.15,21.96,50.9,8.63,100,Niche Premium
1693,Volcom Juniors Moclov Striped Crew Neck Sweatshirt,Fashion Hoodies & Sweatshirts,Volcom,39.5,17.54,1,39.5,21.96,55.6,39.5,100,Niche Premium
3549,Collections Etc - Tanya Circles V-Neck Dress,Dresses,Samanthas Style Shoppe,13.97,6.65,3,41.91,21.96,52.4,13.97,100,Niche Premium
28560,Yupoong Wool Blend Snapback Two-Tone Snap Back Hat Baseball Cap 6098MT,Accessories,Flexfit,12.95,5.63,3,38.85,21.95,56.5,12.95,100,Niche Premium
5783,Cat Cartoon Stripes Multi Color Print Leggings Stretch Tights Olive Green,Leggings,SK Hat shop,14.95,9.46,4,59.8,21.95,36.7,14.95,100,Underperformer
28016,Billabong Blox Board Short - Men's,Swim,Billabong,54.45,32.51,1,54.45,21.94,40.3,54.45,100,Niche Premium
2713,Capezio Women's Camisole Leotard With Adjustable Straps,Active,Capezio,17.5,6.53,2,35,21.94,62.7,17.5,100,Niche Premium
5817,'Sexy Legs' Bobcat Print Fashion Leggings,Leggings,boxed-gifts,11.99,7.6,5,59.95,21.94,36.6,11.99,100,Underperformer
11058,ASICS Women's Stride Running Brief,Intimates,ASICS,25.99,15.02,2,51.98,21.94,42.2,25.99,100,Niche Premium
10729,Vanity Fair Women's My Favorite Pants Illumination Hi-Cut Brief #13808,Intimates,Vanity Fair,9.66,5.27,5,48.3,21.93,45.4,9.66,100,Niche Premium
6145,Soho Apparel Girls Seamless Lady 27 Printed Jean Legging SG-SPC08 Nylon Spandex,Leggings,Soho Girls,6.99,3.86,7,48.93,21.92,44.8,6.99,100,Niche Premium
6745,Allegra K Woman Guipure Cake Layered Black Belted Divided Skirt XS,Shorts,Allegra K,14.7,7.39,3,44.1,21.92,49.7,14.7,100,Niche Premium
9494,Wigwam Pippi,Socks & Hosiery,Wigwam,18,7.04,2,36,21.92,60.9,18,100,Niche Premium
12424,Sexy Leather Lace Babydoll Set-Blue,Intimates,SEX NIGHT,22,11.04,2,44,21.91,49.8,22,100,Niche Premium
8967,Winter Boot Ski Thick 6 Pairs Argyle Plaid Crew Ladies Mid Calf Socks Cotton Set,Socks & Hosiery,SK Hat shop,18.95,8,2,37.9,21.91,57.8,18.95,100,Niche Premium
10713,Fruit Of The Loom Womens 10 Pack Cotton Bikini,Intimates,Fruit of the Loom,14.61,7.3,3,43.83,21.91,50,14.61,100,Niche Premium
3667,Allegra K Women Scoop Neck Ruffled Short Sleeve Chiffon Dress w Belt White XS,Dresses,Allegra K,10.8,5.32,4,43.2,21.9,50.7,10.8,100,Niche Premium
957,Ladies Black Seamless Long Sleeve Turtleneck Top,Sweaters,FineBrandShop,12.9,5.6,3,38.7,21.9,56.6,12.9,100,Niche Premium
25244,Richer Poorer Men's Matador Contemporary Socks,Socks,Richer Poorer,12,7.62,5,60,21.9,36.5,12,100,Underperformer
2154,Allegra K Women Leisure Pullover Round Neck Long Sleeve Textured Outwear Coat Green XS,Fashion Hoodies & Sweatshirts,Allegra K,18.99,8.05,2,37.98,21.88,57.6,18.99,100,Niche Premium
6785,Kirra Womens Challis Print Shorts,Shorts,Kirra,19.99,9.06,2,39.98,21.87,54.7,19.99,100,Niche Premium
9083,Socksmith Sock Monkeys Women's Black Socks,Socks & Hosiery,Socksmith,12.99,5.7,3,38.97,21.86,56.1,12.99,100,Niche Premium
25726,Mens Flexible Fit Stretch Low Rise Body Trunks,Underwear,Rudsak,10.99,5.53,4,43.96,21.85,49.7,10.99,100,Niche Premium
11652,Hanes Perfect Stretch Cami Black,Intimates,Hanes,7.97,4.33,6,47.82,21.85,45.7,7.97,100,Niche Premium
10125,Hue Sleepwear Women's Micro Fleece Sleepwear Set,Sleep & Lounge,HUE,25,14.08,2,50,21.85,43.7,25,100,Niche Premium
17405,Gears of War 2 Marcus Armed Black Zip Up Hoodie Sweatshirt New Adult,Fashion Hoodies & Sweatshirts,Tultex,24.99,14.07,2,49.98,21.84,43.7,24.99,100,Niche Premium
14734,Blush Accessories Maternity and Nursing Tee-Shirt Extender,Maternity,Ecoscapes,17.99,7.07,2,35.98,21.84,60.7,17.99,100,Niche Premium
9945,Indera - Womens Long Sleeve Thermal Top Pink 5000LS 27480,Sleep & Lounge,INDERA THERMALS,12.75,7.29,4,51,21.83,42.8,12.75,100,Niche Premium
28278,Quicksilver Men's Cypher Pines Trees Blue Boardshorts Swimwear 101209-BLU,Swim,Quiksilver,58.97,37.15,1,58.97,21.82,37,58.97,100,Underperformer
14782,Motherhood Maternity: Short Sleeve Scoop Neck Maternity T Shirt,Maternity,Motherhood Maternity,19.98,9.07,2,39.96,21.82,54.6,19.98,100,Niche Premium
13860,Modadorn Leopard Print Tie Dye Circular Infinity Scarf Women's fashion clothing & accessories,Accessories,Modadorn,12.99,5.72,3,38.97,21.82,56,12.99,100,Niche Premium
4865,Bullhead Black Womens Starry Black Skinniest Jeans,Jeans,Bullhead,44.5,22.69,1,44.5,21.81,49,44.5,100,Niche Premium
7886,Allegra K Ladies Front Opening Medium Sleeve Lace Patchwork Blazer White XS,Blazers & Jackets,Allegra K,10.9,3.63,3,32.7,21.81,66.7,10.9,100,Niche Premium
24935,Ankle Socks : Seamless Toe : Mens Non-binding Top Socks 3 Pack white Fits shoe sizes 7-12-(Sugar Free Sox),Socks,Sugar Free Sox,29,18.1,2,58,21.81,37.6,29,100,Underperformer
27417,Kanu Surf Men's Barracuda Trunks,Swim,Kanu Surf,25,14.1,2,50,21.8,43.6,25,100,Niche Premium
6936,Allegra K Women Zip Fly Belt Hood Side Pockets Built in Shorts Olive Green M,Shorts,Allegra K,11.38,5.93,4,45.52,21.8,47.9,11.38,100,Niche Premium
3510,Allegra K Women Ruffled Single Shoulder Sleeveless Mini Dress Black XS,Dresses,Allegra K,8.72,4.36,5,43.6,21.8,50,8.72,100,Niche Premium
330,Allegra K Ladies Button Closure Semi Sheer Colorful Dots Upper Shirt Dark Blue S,Tops & Tees,Allegra K,8.55,4.92,6,51.3,21.8,42.5,8.55,100,Niche Premium
